resturl,title,latitude,longitude,rating,reviewCount,categories,photos,URL,neighborhood,menu,reservable,yelpDelivery,slides,sponsor,claim,eliteReviews,transit,hours,attire,creditCards,parking,price,groups,kids,reservations,deal,delivery,takeout,service,outdoorSeating,wifi,meals,bestNights,happyHour,alcohol,smoking,coatCheck,noise,goodForDancing,ambience,tv,caters,wheelchairAccessible
http://www.yelp.com/biz/souen-new-york-2,Souen,40.7266253,-73.9869025,4.0,158,"Japanese, Vegan",Has photos,souen.net,['East Village'],Has menu,None,Delivery system,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)","Mon-Sat 12 pm - 11 pm
Sun 12 pm - 10 pm",Casual,Yes,Street,$$,No,No,Yes,Has deal,Yes,Yes,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,Yes
http://www.yelp.com/biz/desnuda-new-york-2,Desnuda,40.7272262452,-73.9863967896,4.0,238,"Seafood, Latin American, Wine Bars",Has photos,desnudany.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
2 Ave. (F)
1 Ave. (L)","Mon-Thu 5:30 pm - 12 am
Fri-Sat 6 pm - 2 am
Sun 2 pm - 1 am",Casual,Yes,Street,$$$,No,No,No,None,No,No,No,No,No,"Dinner, Late Night","Mon, Tue, Sun",No,Beer & Wine Only,No,No,Average,No,Intimate,No,No,No
http://www.yelp.com/biz/hecho-en-dumbo-new-york,Hecho en Dumbo,40.726803454,-73.9918255806,3.5,262,"Mexican, Tapas/Small Plates",Has photos,hechoendumbo.com,"['East Village', 'NoHo']",Has menu,Reservable,None,None,None,None,Has Elites,"Bleecker St. (4, 6, 6X)
Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)","Mon-Thu 5 pm - 11:30 pm
Fri 5 pm - 12 am
Sat 11:30 am - 12 am
Sun 11:30 am - 11 pm",Casual,Yes,Street,$$,Yes,No,No,None,No,Yes,Yes,No,Free,Dinner,None,None,Full Bar,None,None,Average,None,Trendy,No,No,Yes
http://www.yelp.com/biz/purple-ginger-new-york-2,Purple Ginger,40.7253043,-73.9833237,3.5,95,"Thai, Vegetarian",Has photos,purplegingeravea.com,"['East Village', 'Alphabet City']",Has menu,Reservable,Delivery system,Has slides,Sponsors,None,Has Elites,"2 Ave. (F)
1 Ave. (L)","Mon-Thu, Sun 11:30 am - 11 pm
Fri-Sat 11:30 am - 11:30 pm",Casual,Yes,Street,$$,Yes,Yes,Yes,Has deal,Yes,Yes,Yes,No,No,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Quiet,None,Casual,Yes,No,None
http://www.yelp.com/biz/udon-west-new-york,Udon West,40.7292752,-73.9890639,3.5,327,Japanese,Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Thu, Sun 12 pm - 2:30 am
Fri-Sat 12 pm - 3:30 am",Casual,No,Street,$,No,No,No,None,No,Yes,Yes,No,No,"Dinner, Late Night",None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/lavagna-restaurant-new-york,Lavagna Restaurant,40.7240856,-73.9823025,4.0,213,Italian,Has photos,lavagnanyc.com,"['East Village', 'Alphabet City']",Has menu,Reservable,None,Has slides,Sponsors,None,Has Elites,"2 Ave. (F)
1 Ave. (L)
Essex St. (J, M, Z)","Mon-Thu 6 pm - 11 pm
Fri 6 pm - 12 am
Sat 12 pm - 12 am
Sun 12 pm - 11 pm",Casual,Yes,Street,$$$,Yes,No,Yes,None,No,Yes,Yes,Yes,No,Dinner,None,None,Full Bar,None,None,Average,None,"Intimate, Romantic",No,No,Yes
http://www.yelp.com/biz/forcella-new-york,Forcella,40.7259739,-73.9921899,4.0,344,Pizza,Has photos,forcellaeatery.com,"['East Village', 'NoHo']",Has menu,Reservable,Delivery system,None,None,None,Has Elites,"Bleecker St. (4, 6, 6X)
2 Ave. (F)
Broadway - Lafayette St. (B, D, F, M)","Mon-Wed, Sun 12 pm - 11 pm
Thu-Sat 12 pm - 12 am",Casual,Yes,Street,$$,Yes,Yes,Yes,Has deal,Yes,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,Yes,None
http://www.yelp.com/biz/three-of-cups-new-york,Three of Cups,40.725822,-73.9866051,4.0,220,"Italian, Pizza",Has photos,threeofcupsnyc.com,['East Village'],Has menu,None,None,Has slides,Sponsors,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
Bleecker St. (4, 6, 6X)",Mon-Sun 5 pm - 11:45 pm,Casual,Yes,Street,$$,Yes,No,Yes,None,Yes,Yes,Yes,Yes,Free,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,Yes,No
http://www.yelp.com/biz/east-12th-osteria-new-york,East 12th Osteria,40.7301466648,-73.983622567,4.0,29,Italian,Has photos,east12osteria.com,['East Village'],Has menu,Reservable,None,None,None,Unclaimed,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Sun 5 pm - 11 pm
Sat-Sun 11 am - 4 pm",Dressy,Yes,None,$$$$,No,No,Yes,None,No,None,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,"Intimate, Romantic, Classy",No,None,None
http://www.yelp.com/biz/bobwhite-lunch-and-supper-counter-new-york,Bobwhite Lunch & Supper Counter,40.7236032,-73.9789268,4.0,165,Southern,Has photos,bobwhitecounter.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,None,"Mon-Thu, Sun 12 pm - 10 pm
Fri-Sat 12 pm - 11 pm",Casual,Yes,Street,$$,No,No,No,None,Yes,Yes,Yes,No,No,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,Casual,No,Yes,None
http://www.yelp.com/biz/somtum-der-new-york,Somtum Der,40.7253579656,-73.9844300598,3.5,44,Thai,Has photos,somtumder.com,"['East Village', 'Alphabet City']",None,None,None,None,None,None,Has Elites,"2 Ave. (F)
1 Ave. (L)
Astor Pl (4, 6, 6X)",Mon-Sun 12 pm - 11:30 pm,Casual,Yes,Street,$$,Yes,Yes,No,None,Yes,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,No,None
http://www.yelp.com/biz/pan-new-york-4,PAN,40.729373,-73.98915,3.5,26,"Korean, Pubs",Has photos,PANNYC.com,['East Village'],None,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Wed 12 pm - 2:30 am
Thu-Sat 12 pm - 4 am",Casual,Yes,Street,$$,Yes,No,None,None,Yes,Yes,Yes,No,No,None,"Thu, Fri, Sat",Yes,Beer & Wine Only,No,No,None,No,None,No,None,None
http://www.yelp.com/biz/cacio-e-vino-new-york,Cacio E Vino,40.726384,-73.988873,3.5,150,"Italian, Wine Bars, Seafood",Has photos,cacioevino.com,['East Village'],Has menu,Reservable,None,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
Bleecker St. (4, 6, 6X)","Mon-Fri 5 pm - 12 am
Sat-Sun 12 pm - 12 am",Casual,Yes,"Garage, Street",$$,Yes,No,Yes,None,No,Yes,Yes,No,Free,Dinner,"Tue, Wed, Fri",No,Beer & Wine Only,No,No,Average,No,"Intimate, Romantic",No,No,Yes
http://www.yelp.com/biz/calliope-new-york,Calliope,40.7262025,-73.9895751,3.5,118,French,Has photos,calliopenyc.com,['East Village'],Has menu,Reservable,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Astor Pl (4, 6, 6X)",None,Casual,Yes,Street,$$$,Yes,No,Yes,None,No,Yes,Yes,Yes,None,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,No,None
http://www.yelp.com/biz/jules-bistro-new-york,Jules Bistro,40.728176,-73.986061,4.0,263,"French, Bars",Has photos,julesbistro.com,['East Village'],None,Reservable,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
1 Ave. (L)
3 Ave. (L)","Mon-Wed 5 pm - 11:30 pm
Thu, Sun 11 am - 11:30 pm
Fri-Sat 11 am - 2 am",Casual,Yes,Street,$$,Yes,No,Yes,None,Yes,Yes,Yes,Yes,No,Dinner,"Fri, Sat, Sun",Yes,Beer & Wine Only,No,No,Loud,No,"Casual, Intimate, Romantic",No,No,No
http://www.yelp.com/biz/el-camion-new-york,El Camion,40.7290753,-73.9810444,4.0,181,Mexican,Has photos,elcamioncantina.com,"['East Village', 'Alphabet City']",None,Reservable,Delivery system,None,None,Unclaimed,Has Elites,"1 Ave. (L)
3 Ave. (L)",None,Casual,Yes,Street,$$,Yes,Yes,Yes,Has deal,Yes,Yes,Yes,No,Free,"Lunch, Dinner",None,None,Full Bar,None,None,Average,None,Casual,No,None,Yes
http://www.yelp.com/biz/ippin-new-york,Ippin,40.728113,-73.98533,4.0,35,"Japanese, Sushi Bars",Has photos,ippinnyc.com,['East Village'],None,None,None,None,None,None,Has Elites,"1 Ave. (L)
Astor Pl (4, 6, 6X)
3 Ave. (L)","Mon-Thu 11:30 am - 11:30 pm
Fri-Sat 12 pm - 12 am
Sun 1 pm - 11 pm",Casual,Yes,None,$$,Yes,No,Yes,None,Yes,Yes,Yes,No,None,Dinner,None,None,Beer & Wine Only,None,None,Average,None,Trendy,Yes,None,Yes
http://www.yelp.com/biz/otafuku-new-york,Otafuku,40.7293582,-73.9878306,4.0,833,Japanese,Has photos,otafukunyc.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
3 Ave. (L)
8 St. - Nyu (N, R)","Mon-Thu 1 pm - 10 pm
Fri-Sat 12 pm - 11 pm
Sun 12 pm - 10 pm",Casual,No,Street,$,No,Yes,No,None,No,Yes,No,Yes,No,Lunch,None,None,No,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/ugly-kitchen-new-york,Ugly Kitchen,40.727047,-73.986379,4.0,207,"Bars, Asian Fusion, Filipino",Has photos,theuglykitchen.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
1 Ave. (L)","Mon-Wed, Sun 5 pm - 12 am
Thu-Sat 5 pm - 3 am",Casual,Yes,Street,$$,Yes,No,Yes,None,No,None,Yes,No,No,Dinner,"Tue, Thu",Yes,Full Bar,No,No,Average,No,Trendy,Yes,None,None
http://www.yelp.com/biz/ichibantei-new-york,Ichibantei,40.7305736,-73.9827713,4.0,46,"Japanese, Steakhouses, Beer, Wine & Spirits",Has photos,None,['East Village'],None,None,Delivery system,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Thu, Sat-Sun 1 pm - 12 am
Fri 1 pm - 2 am",Casual,No,Street,$$,No,Yes,Yes,Has deal,Yes,Yes,Yes,No,No,Dinner,None,None,No,None,None,Average,None,Casual,Yes,No,No
http://www.yelp.com/biz/picnic-new-york-4,Picnic,40.727989,-73.98845,3.0,24,American (New),Has photos,picniceastvillage.com,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
2 Ave. (F)","Mon 5 pm - 10:30 pm
Tue-Thu, Sun 5 pm - 11 pm
Fri-Sat 5 pm - 12 am
Sat-Sun 11 am - 4 pm",Casual,Yes,None,$$,Yes,Yes,Yes,None,No,None,Yes,No,No,None,None,None,Full Bar,None,None,Average,None,None,No,None,None
http://www.yelp.com/biz/cienfuegos-new-york,Cienfuegos,40.725658,-73.98412,4.0,367,"Cuban, American (New)",Has photos,cienfuegosny.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
1 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Sat 5 pm - 2 am
Sun 5 pm - 1 am",Casual,Yes,Street,$$$,Yes,No,Yes,None,No,No,Yes,No,No,"Dinner, Late Night",None,None,Full Bar,None,None,Average,None,"Trendy, Intimate, Romantic",No,No,No
http://www.yelp.com/biz/gnocco-new-york,Gnocco,40.727219,-73.980213,3.5,211,"Italian, Pizza",Has photos,gnocco.com,"['East Village', 'Alphabet City']",Has menu,Reservable,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)","Mon-Thu 5 pm - 11:30 pm
Fri 5 pm - 12 pm
Sat 12 pm - 12 am
Sun 12 pm - 11:30 pm",Casual,Yes,Street,$$,Yes,No,Yes,None,Yes,Yes,Yes,Yes,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,"Casual, Romantic",No,None,Yes
http://www.yelp.com/biz/milosun-sushi-new-york,Milosun Sushi,40.7280213,-73.9851771,4.0,9,"Sushi Bars, Asian Fusion",Has photos,Www.milosunsushi.com,['East Village'],Has menu,None,Delivery system,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Thu 11:30 am - 11:30 pm
Fri-Sat 11 am - 1 am
Sun 12:30 pm - 11:30 pm",Casual,Yes,None,$$,None,None,None,Has deal,Yes,Yes,Yes,No,Free,None,None,None,Full Bar,None,None,Quiet,None,None,Yes,None,None
http://www.yelp.com/biz/in-vino-new-york-2,In Vino,40.723779,-73.983525,4.0,350,"Wine Bars, Italian",Has photos,invino-ny.com,"['East Village', 'Alphabet City']",Has menu,Reservable,None,None,None,None,Has Elites,"2 Ave. (F)
Essex St. (J, M, Z)
Delancey St. (F)","Mon-Thu, Sun 5 pm - 11 pm
Fri-Sat 5 pm - 12 am",Casual,Yes,Street,$$$,No,No,Yes,None,No,No,Yes,No,No,Dinner,"Wed, Fri, Sun",No,Beer & Wine Only,No,No,Average,No,"Intimate, Romantic",No,No,Yes
http://www.yelp.com/biz/umi-no-ie-new-york-2,Umi No Ie,40.724635,-73.988226,4.0,88,Japanese,Has photos,downtownuminoie.com/?ml_lang=en,['East Village'],Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
Bleecker St. (4, 6, 6X)
Astor Pl (4, 6, 6X)","Mon-Thu 7 pm - 1 am
Fri-Sun 7 pm - 2 am",Casual,Yes,Street,$$,Yes,No,Yes,None,No,No,Yes,No,No,Dinner,None,None,Full Bar,None,None,Quiet,None,"Casual, Intimate",No,None,Yes
http://www.yelp.com/biz/whitmans-new-york,Whitman's,40.727942,-73.984469,4.0,274,Burgers,Has photos,whitmansnyc.com,['East Village'],Has menu,None,Delivery system,None,None,Unclaimed,Has Elites,"1 Ave. (L)
3 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Thu 5 pm - 10 pm
Fri-Sat 5 pm - 11 pm
Sun 12 pm - 10 pm",Casual,No,Street,$$,No,Yes,Yes,Has deal,Yes,Yes,Yes,No,No,Dinner,None,None,Beer & Wine Only,None,None,Average,None,"Hipster, Casual",No,No,No
http://www.yelp.com/biz/streecha-ukrainian-kitchen-new-york,Streecha Ukrainian Kitchen,40.7283973,-73.9889473,4.5,44,Ukrainian,Has photos,None,['East Village'],None,None,None,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",Fri-Sun 10 am - 4 pm,Casual,No,Street,$,Yes,Yes,No,None,No,Yes,No,No,No,Lunch,None,None,No,None,None,Quiet,None,Casual,No,No,No
http://www.yelp.com/biz/v-nam-cafe-new-york,V-Nam Cafe,40.7233696141,-73.9881201812,4.0,131,"Vietnamese, Sandwiches",Has photos,vnamcafe.com,['East Village'],Has menu,None,Delivery system,None,None,None,Has Elites,"2 Ave. (F)
Delancey St. (F)
Essex St. (J, M, Z)","Mon-Thu, Sun 11:30 am - 11 pm
Fri-Sat 11:30 am - 12 am",Casual,Yes,Street,$,No,Yes,No,Has deal,Yes,Yes,Yes,No,No,"Lunch, Dinner",None,None,No,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/back-forty-new-york,Back Forty,40.727966,-73.9792573,3.5,375,American (New),Has photos,backfortynyc.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"1 Ave. (L)
3 Ave. (L)","Mon-Thu 6 pm - 11 pm
Fri-Sat 6 pm - 12 am
Sat 12 pm - 3 pm
Sun 11:30 am - 3:30 pm
Sun 6 pm - 10 pm",Casual,Yes,Street,$$,Yes,No,No,None,No,No,Yes,Yes,No,Dinner,None,None,Full Bar,None,None,Average,None,"Hipster, Casual",No,No,Yes
http://www.yelp.com/biz/pangea-new-york,Pangea,40.730473,-73.985889,3.5,83,"American (New), Italian",Has photos,pangeanyc.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"3 Ave. (L)
1 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Wed 4 pm - 11 pm
Thu 12 pm - 12 am
Fri 12 pm - 1 am
Sat 11 am - 1 am
Sun 11 am - 11 pm",Casual,Yes,Street,$$,Yes,No,Yes,None,No,No,Yes,Yes,None,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,None,No
http://www.yelp.com/biz/minca-new-york,Minca,40.724141,-73.9828596,4.0,862,Japanese,Has photos,newyorkramen.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Essex St. (J, M, Z)
Delancey St. (F)",Mon-Sun 12 pm - 11:30 pm,Casual,No,Street,$$,No,No,No,None,No,Yes,Yes,No,No,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,Casual,No,No,Yes
http://www.yelp.com/biz/yaffa-cafe-new-york,Yaffa Cafe,40.7273067,-73.9846385,3.5,481,"Breakfast & Brunch, American (New)",Has photos,yaffacafe.com,['East Village'],None,None,None,None,None,None,Has Elites,"1 Ave. (L)
Astor Pl (4, 6, 6X)
2 Ave. (F)",Mon-Sun 9 am - 6 am,Casual,Yes,Street,$$,Yes,No,No,None,Yes,Yes,Yes,Yes,Free,"Lunch, Dinner, Late Night",None,None,Beer & Wine Only,None,None,Average,None,"Hipster, Casual",No,No,No
http://www.yelp.com/biz/johns-of-12th-street-new-york-2,John's of 12th Street,40.730605,-73.985535,3.5,246,Italian,Has photos,johnsof12thstreet.com,['East Village'],Has menu,None,Delivery system,None,None,None,Has Elites,"3 Ave. (L)
1 Ave. (L)
Astor Pl (4, 6, 6X)","Mon-Thu 4 pm - 11 pm
Fri-Sat 4 pm - 11:30 pm
Sun 4 pm - 10:30 pm",Casual,No,Street,$$,Yes,Yes,Yes,Has deal,Yes,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,"Casual, Romantic",No,Yes,Yes
http://www.yelp.com/biz/east-noodle-and-izakaya-new-york,East Noodle & Izakaya,40.728207,-73.988358,4.0,14,"Japanese, Korean, Tapas/Small Plates",Has photos,eastnoodleizakaya.com,['East Village'],None,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Thu, Sun 12 pm - 11:30 pm
Fri-Sat 12 pm - 12:30 am",Casual,Yes,Street,$$,Yes,Yes,Yes,None,Yes,Yes,Yes,No,Free,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,None,Yes,Yes,No
http://www.yelp.com/biz/cha-an-new-york,Cha-An,40.7294644,-73.9881278,4.0,756,"Japanese, Tea Rooms",Has photos,chaanteahouse.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Thu 2 pm - 11 pm
Fri-Sat 12 pm - 12 am
Sun 12 pm - 10 pm",Casual,No,Street,$$,No,No,No,None,No,Yes,Yes,No,No,Dessert,None,None,Beer & Wine Only,None,None,Average,None,"Casual, Intimate",No,No,No
http://www.yelp.com/biz/mighty-quinns-barbeque-new-york,Mighty Quinn's Barbeque,40.7275942276,-73.988659409,4.0,432,Barbeque,Has photos,mightyquinnsbbq.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
2 Ave. (F)","Mon-Thu, Sun 11:30 am - 11 pm
Fri-Sat 11:30 am - 12 am",Casual,Yes,Street,$$,Yes,Yes,No,None,No,Yes,No,No,No,"Lunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,Casual,No,Yes,None
http://www.yelp.com/biz/peels-new-york,Peels,40.725636,-73.9917059,3.5,549,"American (New), Lounges",Has photos,peelsnyc.com,"['East Village', 'NoHo']",Has menu,Reservable,None,None,None,None,Has Elites,"Bleecker St. (4, 6, 6X)
2 Ave. (F)
Broadway - Lafayette St. (B, D, F, M)",Mon-Sun 7:30 am - 11:30 pm,Casual,Yes,Street,$$,Yes,No,Yes,None,No,Yes,Yes,Yes,No,Brunch,"Thu, Fri, Sat",No,Full Bar,No,No,Average,No,"Casual, Trendy",No,No,Yes
http://www.yelp.com/biz/il-posto-accanto-new-york,Il Posto Accanto,40.722484,-73.983935,4.0,48,"Italian, Bars",Has photos,ilpostoaccanto.com,"['East Village', 'Alphabet City']",Has menu,None,None,None,None,None,Has Elites,"2 Ave. (F)
Essex St. (J, M, Z)
Delancey St. (F)","Mon 5 pm - 1 am
Tue-Thu, Sun 12 pm - 1 am
Fri-Sat 12 pm - 3 am",Casual,Yes,Street,$$$,Yes,No,None,None,No,No,Yes,Yes,Free,"Dinner, Late Night",Sun,None,None,Outdoor Area/ Patio Only,No,Quiet,No,None,No,Yes,No
http://www.yelp.com/biz/ny-tofu-house-new-york,NY Tofu House,40.7293954,-73.9896029,3.5,147,Korean,Has photos,nytofuhouse.com,['East Village'],Has menu,None,Delivery system,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Thu, Sun 11:30 am - 10:30 pm
Fri-Sat 11:30 am - 11:30 pm",Casual,Yes,Street,$$,Yes,Yes,Yes,Has deal,Yes,Yes,Yes,No,Free,"Lunch, Dinner",None,None,Full Bar,None,None,Average,None,Casual,Yes,No,Yes
http://www.yelp.com/biz/porsena-new-york,Porsena,40.7285915,-73.9895672,3.5,136,Italian,Has photos,porsena.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
Bleecker St. (4, 6, 6X)","Mon, Sun 5:30 pm - 10 pm
Tue-Sat 5:30 pm - 11 pm",Casual,Yes,Street,$$,Yes,No,Yes,None,No,No,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,"Casual, Intimate",No,None,Yes
http://www.yelp.com/biz/great-jones-cafe-new-york,Great Jones Cafe,40.7267249,-73.9922087,4.0,298,"Southern, Cajun/Creole, Breakfast & Brunch",Has photos,greatjones.com,"['East Village', 'NoHo']",Has menu,None,None,Has slides,Sponsors,None,Has Elites,"Bleecker St. (4, 6, 6X)
Broadway - Lafayette St. (B, D, F, M)
Astor Pl (4, 6, 6X)","Mon 5 pm - 12 am
Tue-Thu 12 pm - 12 am
Fri 12 pm - 1 am
Sat 11 am - 1 am
Sun 11 am - 12 am",Casual,Yes,Street,$$,No,No,No,None,No,Yes,Yes,No,No,Dinner,None,None,Full Bar,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/cornerstone-cafe-new-york,Cornerstone Cafe,40.7220061,-73.9833956,4.0,318,"Italian, Breakfast & Brunch, American (New)",Has photos,cornerstonecafenyc.com,"['East Village', 'Alphabet City']",None,None,None,Has slides,Sponsors,None,Has Elites,"Essex St. (J, M, Z)
Delancey St. (F)
2 Ave. (F)",Mon-Sun 8 am - 11 pm,Casual,No,Street,$$,No,Yes,No,None,No,Yes,Yes,Yes,Free,Brunch,None,None,Full Bar,None,None,Average,None,Casual,No,No,Yes
http://www.yelp.com/biz/calcutta-new-york,Calcutta,40.726699,-73.987458,3.0,34,Indian,Has photos,ordercalcuttanyc.com,['East Village'],Has menu,None,Delivery system,None,None,Unclaimed,Has Elites,"2 Ave. (F)
Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)",None,Casual,Yes,Street,$$,Yes,No,Yes,Has deal,Yes,Yes,Yes,No,None,Dinner,None,None,Beer & Wine Only,None,None,Average,None,None,None,None,No
http://www.yelp.com/biz/b-and-h-dairy-new-york-2,B&H Dairy,40.72845,-73.988183,4.0,264,"Vegetarian, Delis",Has photos,orderbh.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)","Mon-Sat 7 am - 12 am
Sun 7 am - 11 pm",Casual,Yes,Street,$,No,No,No,None,Yes,Yes,Yes,No,No,"Breakfast, Lunch",None,None,No,None,None,Average,None,Casual,No,No,No
http://www.yelp.com/biz/angelina-cafe-new-york,Angelina Cafe,40.7234027,-73.9854585,3.5,86,Mediterranean,Has photos,angelinacafenyc.com,"['East Village', 'Alphabet City']",Has menu,None,Delivery system,None,None,None,Has Elites,"2 Ave. (F)
Delancey St. (F)
Essex St. (J, M, Z)","Mon-Thu 5 pm - 11 pm
Fri-Sat 12 pm - 11 pm
Sun 12 pm - 10 pm",Casual,Yes,Street,$$,Yes,Yes,Yes,Has deal,Yes,Yes,Yes,No,Free,"Brunch, Dinner",None,None,Beer & Wine Only,None,None,Average,None,Casual,No,None,Yes
http://www.yelp.com/biz/sharaku-new-york-2,Sharaku,40.7297462,-73.9890654,3.0,202,"Japanese, Sushi Bars",Has photos,None,['East Village'],Has menu,None,None,None,None,Unclaimed,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
3 Ave. (L)",None,Casual,Yes,Street,$$,Yes,Yes,Yes,None,Yes,Yes,Yes,No,No,"Lunch, Dinner",None,None,Full Bar,None,None,Average,None,Casual,No,No,Yes
http://www.yelp.com/biz/poco-new-york-3,Poco,40.7225214,-73.9829594,3.5,662,"Tapas Bars, Breakfast & Brunch",Has photos,poconyc.com,"['East Village', 'Alphabet City']",Has menu,Reservable,None,None,None,None,Has Elites,"2 Ave. (F)
Essex St. (J, M, Z)
Delancey St. (F)","Tue-Thu 5 pm - 2 am
Fri 5 pm - 4 am
Sat 11:30 am - 4 am
Sun 11:30 am - 1 am",Casual,Yes,Street,$$,Yes,No,Yes,None,No,Yes,Yes,Yes,Free,Brunch,None,None,Full Bar,None,None,Average,None,Casual,Yes,No,Yes
http://www.yelp.com/biz/virage-new-york-3,Virage,40.7279834,-73.9879202,3.5,214,"Breakfast & Brunch, Middle Eastern",Has photos,viragenyc.com,['East Village'],Has menu,None,None,None,None,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
2 Ave. (F)","Mon-Wed, Sun 10 am - 12 am
Thu-Sat 10 am - 2 am",Casual,Yes,Street,$$,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,Free,"Brunch, Dinner",None,None,Full Bar,None,None,Average,None,Casual,Yes,Yes,Yes
http://www.yelp.com/biz/via-della-pace-new-york,Via Della Pace,40.7277193,-73.9878495,3.5,230,Italian,Has photos,viadellapacenyc.com,['East Village'],Has menu,Reservable,None,Has slides,Sponsors,None,Has Elites,"Astor Pl (4, 6, 6X)
8 St. - Nyu (N, R)
2 Ave. (F)",Mon-Sun 11 am - 1 am,Casual,No,Street,$$,Yes,No,Yes,None,Yes,Yes,Yes,Yes,Free,Dinner,None,None,Full Bar,None,None,Average,None,Casual,Yes,No,No
